TIME,GEO,UNIT,PRODUCT,INDIC_NRG,Value
2014,Poland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,34.8
2014,Poland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.6
2014,Poland,Terajoule,Renewable energies,Gross inland consumption,360429.2
2014,Poland,Terajoule,Hydro power,Gross inland consumption,7858.8
2014,Poland,Terajoule,Wind power,Gross inland consumption,27633.6
2014,Poland,Terajoule,Solar thermal,Gross inland consumption,1455
2014,Poland,Terajoule,Solar photovoltaic,Gross inland consumption,24.8
2014,Portugal,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Portugal,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Portugal,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Portugal,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Portugal,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Portugal,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,5513
2014,Portugal,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1338.7
2014,Portugal,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,1041.4
2014,Portugal,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,76.9
2014,Portugal,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,53.9
2014,Portugal,Terajoule,Renewable energies,Gross inland consumption,230818.9
2014,Portugal,Terajoule,Hydro power,Gross inland consumption,56048.4
2014,Portugal,Terajoule,Wind power,Gross inland consumption,43599.6
2014,Portugal,Terajoule,Solar thermal,Gross inland consumption,3218
2014,Portugal,Terajoule,Solar photovoltaic,Gross inland consumption,2258.3
2014,Romania,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Romania,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Romania,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Romania,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Romania,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Romania,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,6124.2
2014,Romania,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1617
2014,Romania,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,533.2
2014,Romania,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0.5
2014,Romania,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,139
2014,Romania,Terajoule,Renewable energies,Gross inland consumption,256407.7
2014,Romania,Terajoule,Hydro power,Gross inland consumption,67701.6
2014,Romania,Terajoule,Wind power,Gross inland consumption,22323.6
2014,Romania,Terajoule,Solar thermal,Gross inland consumption,23
2014,Romania,Terajoule,Solar photovoltaic,Gross inland consumption,5817.6
2014,Slovenia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Slovenia,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Slovenia,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Slovenia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Slovenia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Slovenia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1202.4
2014,Slovenia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,523.8
2014,Slovenia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0.3
2014,Slovenia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,10.8
2014,Slovenia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,22.1
2014,Slovenia,Terajoule,Renewable energies,Gross inland consumption,50341.9
2014,Slovenia,Terajoule,Hydro power,Gross inland consumption,21931.2
2014,Slovenia,Terajoule,Wind power,Gross inland consumption,14.4
2014,Slovenia,Terajoule,Solar thermal,Gross inland consumption,452
2014,Slovenia,Terajoule,Solar photovoltaic,Gross inland consumption,924.5
2014,Slovakia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Slovakia,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Slovakia,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Slovakia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Slovakia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Slovakia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1420
2014,Slovakia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,361.9
2014,Slovakia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0.5
2014,Slovakia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,5.8
2014,Slovakia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,51.3
2014,Slovakia,Terajoule,Renewable energies,Gross inland consumption,59450.9
2014,Slovakia,Terajoule,Hydro power,Gross inland consumption,15152.4
2014,Slovakia,Terajoule,Wind power,Gross inland consumption,21.6
2014,Slovakia,Terajoule,Solar thermal,Gross inland consumption,242
2014,Slovakia,Terajoule,Solar photovoltaic,Gross inland consumption,2149.2
2014,Finland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Finland,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Finland,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Finland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Finland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Finland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,10301
2014,Finland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1151.9
2014,Finland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,95.2
2014,Finland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,1.4
2014,Finland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.7
2014,Finland,Terajoule,Renewable energies,Gross inland consumption,431280.6
2014,Finland,Terajoule,Hydro power,Gross inland consumption,48229.2
2014,Finland,Terajoule,Wind power,Gross inland consumption,3985.2
2014,Finland,Terajoule,Solar thermal,Gross inland consumption,57
2014,Finland,Terajoule,Solar photovoltaic,Gross inland consumption,27.9
2014,Sweden,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Sweden,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Sweden,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Sweden,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Sweden,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Sweden,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,17299.2
2014,Sweden,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,5482.7
2014,Sweden,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,966
2014,Sweden,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,11.2
2014,Sweden,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,4
2014,Sweden,Terajoule,Renewable energies,Gross inland consumption,724282.9
2014,Sweden,Terajoule,Hydro power,Gross inland consumption,229550.4
2014,Sweden,Terajoule,Wind power,Gross inland consumption,40442.4
2014,Sweden,Terajoule,Solar thermal,Gross inland consumption,468
2014,Sweden,Terajoule,Solar photovoltaic,Gross inland consumption,169.2
2014,United Kingdom,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,United Kingdom,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,United Kingdom,Thousand tonnes,Wind power,Gross inland consumption,:
2014,United Kingdom,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,United Kingdom,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,United Kingdom,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,12349
2014,United Kingdom,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,506.3
2014,United Kingdom,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,2748
2014,United Kingdom,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,49.6
2014,United Kingdom,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,348.6
2014,United Kingdom,Terajoule,Renewable energies,Gross inland consumption,517029.6
2014,United Kingdom,Terajoule,Hydro power,Gross inland consumption,21196.8
2014,United Kingdom,Terajoule,Wind power,Gross inland consumption,115052.4
2014,United Kingdom,Terajoule,Solar thermal,Gross inland consumption,2075
2014,United Kingdom,Terajoule,Solar photovoltaic,Gross inland consumption,14594.7
2014,Iceland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Iceland,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Iceland,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Iceland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Iceland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Iceland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,5225.3
2014,Iceland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1106.9
2014,Iceland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0.7
2014,Iceland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2014,Iceland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2014,Iceland,Terajoule,Renewable energies,Gross inland consumption,218772.3
2014,Iceland,Terajoule,Hydro power,Gross inland consumption,46342.8
2014,Iceland,Terajoule,Wind power,Gross inland consumption,28.8
2014,Iceland,Terajoule,Solar thermal,Gross inland consumption,0
2014,Iceland,Terajoule,Solar photovoltaic,Gross inland consumption,0
2014,Norway,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Norway,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Norway,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Norway,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Norway,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Norway,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,12997
2014,Norway,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,11648.3
2014,Norway,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,190.6
2014,Norway,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2014,Norway,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2014,Norway,Terajoule,Renewable energies,Gross inland consumption,544158
2014,Norway,Terajoule,Hydro power,Gross inland consumption,487692
2014,Norway,Terajoule,Wind power,Gross inland consumption,7981.2
2014,Norway,Terajoule,Solar thermal,Gross inland consumption,0
2014,Norway,Terajoule,Solar photovoltaic,Gross inland consumption,0
2014,Montenegro,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Montenegro,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Montenegro,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Montenegro,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Montenegro,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Montenegro,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,315.7
2014,Montenegro,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,150.6
2014,Montenegro,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2014,Montenegro,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2014,Montenegro,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2014,Montenegro,Terajoule,Renewable energies,Gross inland consumption,13219
2014,Montenegro,Terajoule,Hydro power,Gross inland consumption,6307.2
2014,Montenegro,Terajoule,Wind power,Gross inland consumption,0
2014,Montenegro,Terajoule,Solar thermal,Gross inland consumption,2
2014,Montenegro,Terajoule,Solar photovoltaic,Gross inland consumption,0
2014,North Macedonia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,North Macedonia,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,North Macedonia,Thousand tonnes,Wind power,Gross inland consumption,:
2014,North Macedonia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,North Macedonia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,North Macedonia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,353.3
2014,North Macedonia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,103.8
2014,North Macedonia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,6.1
2014,North Macedonia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2014,North Macedonia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,1.2
2014,North Macedonia,Terajoule,Renewable energies,Gross inland consumption,14793.6
2014,North Macedonia,Terajoule,Hydro power,Gross inland consumption,4345.2
2014,North Macedonia,Terajoule,Wind power,Gross inland consumption,255.6
2014,North Macedonia,Terajoule,Solar thermal,Gross inland consumption,0
2014,North Macedonia,Terajoule,Solar photovoltaic,Gross inland consumption,51.8
2014,Albania,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Albania,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Albania,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Albania,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Albania,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Albania,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,663.4
2014,Albania,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,406.2
2014,Albania,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2014,Albania,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,12.4
2014,Albania,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2014,Albania,Terajoule,Renewable energies,Gross inland consumption,27776.1
2014,Albania,Terajoule,Hydro power,Gross inland consumption,17006.4
2014,Albania,Terajoule,Wind power,Gross inland consumption,0
2014,Albania,Terajoule,Solar thermal,Gross inland consumption,519
2014,Albania,Terajoule,Solar photovoltaic,Gross inland consumption,0
2014,Serbia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2014,Serbia,Thousand tonnes,Hydro power,Gross inland consumption,:
2014,Serbia,Thousand tonnes,Wind power,Gross inland consumption,:
2014,Serbia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2014,Serbia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2014,Serbia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,2003.5
2014,Serbia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,946.1
2014,Serbia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2014,Serbia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2014,Serbia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.5
2014,Serbia,Terajoule,Renewable energies,Gross inland consumption,83881.4
